C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_16_343.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_16_343.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_16_343.jpg,0,0,0,1.134225
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_16_414.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_16_414.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_16_414.jpg,0,0,0,1.125118
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_16_484.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_16_484.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_16_484.jpg,0,0,0,1.118336
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_16_623.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_16_623.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_16_623.jpg,0,0,0,1.102669
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_16_692.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_16_692.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_16_692.jpg,0,0,0,1.093816
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_16_826.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_16_826.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_16_826.jpg,0,0,0,1.080669
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_16_917.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_16_917.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_16_917.jpg,0,0.2046033,0,1.268237
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_16_983.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_16_983.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_16_983.jpg,0,0.4083381,0,1.554036
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_17_096.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_17_096.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_17_096.jpg,-0.2,0.8080285,0,2.734367
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_17_165.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_17_165.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_17_165.jpg,-0.35,0.5999064,0,3.151258
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_17_232.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_17_232.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_17_232.jpg,-0.5500001,0.3997687,0,3.499038
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_17_299.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_17_299.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_17_299.jpg,0,0.1965946,0,3.620442
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_17_372.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_17_372.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_17_372.jpg,0,0,0,3.58776
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_17_447.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_17_447.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_17_447.jpg,0,0,0,3.566111
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_17_581.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_17_581.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_17_581.jpg,-0.15,0,0,3.513273
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_17_715.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_17_715.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_17_715.jpg,-0.5000001,0,0,3.438939
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_17_782.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_17_782.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_17_782.jpg,0,0,0,3.400923
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_17_852.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_17_852.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_17_852.jpg,0,0,0,3.373122
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_17_982.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_17_982.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_17_982.jpg,-0.15,0,0,3.329859
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_051.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_051.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_051.jpg,-0.35,0,0,3.29213
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_121.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_121.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_121.jpg,-0.5000001,0,0,3.259519
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_189.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_189.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_189.jpg,-0.6500001,0,0,3.223033
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_257.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_257.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_257.jpg,0,0,0,3.166625
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_324.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_324.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_324.jpg,0,0,0,3.147316
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_394.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_394.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_394.jpg,0,0,0,3.122023
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_462.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_462.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_462.jpg,-0.15,0,0,3.100646
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_535.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_535.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_535.jpg,-0.35,0,0,3.065558
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_605.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_605.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_605.jpg,-0.5000001,0,0,3.035363
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_672.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_672.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_672.jpg,0,0,0,2.995363
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_744.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_744.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_744.jpg,0,0,0,2.977196
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_814.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_814.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_814.jpg,0,0,0,2.953278
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_881.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_881.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_881.jpg,0,0,0,2.935468
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_18_950.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_18_950.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_18_950.jpg,0,0,0,2.917764
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_19_017.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_19_017.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_19_017.jpg,0,0,0,2.894326
C:\Users\KIIT\Desktop\udacitty carq\IMG\center_2019_12_30_10_45_19_086.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\left_2019_12_30_10_45_19_086.jpg,C:\Users\KIIT\Desktop\udacitty carq\IMG\right_2019_12_30_10_45_19_086.jpg,0,0,0,2.876864
